Artist:,Song:,Song ID:
Toadies,Away,55691
Toadies,Possum Kingdom,58384
"Toback, Jeremy",You Make Me Feel,59259
Toby Keith,God Love Her,50169
Toby Keith,God Love Her (MPX),50178
"TOKENS, THE","LION SLEEPS TONIGHT, THE",1969
"Tokens, The",Tonight I Fell In Love,64171
"Tokens, The","Lion Sleeps Tonight, The",68977
"Toliver, Tony",Bettin' Forever On You,56329
"Toliver, Tony",He's On The Way Home,56752
Tompall   The Glaser Brothers,Put Another Log On The Fire,66897
TONE LOC,FUNKY COLD MEDINA,1357
TONE LOC,WILD THING,1419
Tone Loc,Wild Thing,53641
Tone Loc,Funky Cold Medina,53721
TONIC,YOU WANTED MORE,2498
Tonic,If You Could Only See,57420
Tonic,You Wanted More,58706
Tonic,Knock Down Walls,59085
Tonic,Mean To Me,59350
Tonic,Sugar,59713
Tonic,Take Me As I Am,61761
Tonic,Open Up Your Eyes,67692
"TONY RICH PROJECT,",NOBODY KNOWS,6682
"Tony Rich Project,",Nobody Knows,55480
"Tony Rich Project,","Woman, A",56177
"Tony Rich Project,",Leavin',68304
Tony Toni Tone,Slow Wine,52521
Tony Toni Tone,If I Had No Loot,53586
Tony Toni Tone,Anniversary,53777
Tony Toni Tone,Thinking Of You,57240
Tony Toni Tone,Let's Get Down,67891
Tool,Sober,52939
Tool,Aenima,60155
Tool,Schism,60666
Toploader,Achilles Heel,65617
Toploader,Just Hold On,65665
Toploader,Dancing In The Moonlight,65677
Toploader,Only For A While,65705
Toploader,Time Of My Life,65900
"TORME, MEL",BLUE MOON,241
"Torme, Mel",Again,55496
"Torme, Mel",Too Close For Comfort,63326
"Torme, Mel",Blue Moon,69851
"Tosh, Peter",Legalize It,68222
"Tosh, Peter",Get Up Stand Up,70176
Total,Kissin' You,56010
Total,Do You Think About Us,56739
Total,What About Us,63534
Total & Da Brat,No One Else,55607
Total Cleo,I Eat Cannibals,58262
TOTO,AFRICA,6977
TOTO,ROSANNA,7346
Toto,I Won't Hold You Back,53384
Toto,Hold The Line,57459
Toto,Rosanna,57725
Toto,Africa,58710
TOWER OF POWER,WHAT IS HIP,7672
Tower Of Power,You're Still A Young Man,54902
Tower Of Power,What Is Hip,57353
Tower Of Power,So Very Hard To Go,62767
"Townsend, Ed",For Your Love,69991
"Townshend, Pete",Let My Love Open The Door,53366
Toy Dolls,Nellie The Elephant,64484
Toy Rochford,Cuddley,65103
Toya,No Matter What,66246
Toyah,I Do,60801
Toyah,It's A Mystery,65149
"TOYS, THE","LOVER'S CONCERTO, A",760
"Toys, The","Lover's Concerto, A",51771
"Toys, The","Lover's Concerto, A",60494
T-Pain Feat Chris Brown,Freeze,50083
T-Pain Feat Chris Brown,Freeze (MPX),50092
T-Pain Feat Ludacris,Chopped N Screwed,50207
T-Pain Feat Ludacris,Chopped N Screwed,50216
T'Pau,China In Your Hand,64297
T'Pau,Heart & Soul,67483
Trace Adkins,Marry For Money,50068
Trace Adkins,Marry For Money (MPX),50077
Trace Adkins,Muddy Water,50280
Trace Adkins,Muddy Water (MPX),50289
Trace Adkins,You're Gonna Miss This,67196
"Tractors, The",Baby Likes To Rock It,54017
"Tractors, The",Badly Bent,54488
"Tractors, The",I Wouldn't Tell You No Lie,58561
"Tractors, The",Shortenin' Bread,68199
"Tractors, The",Tryin' To Get To New Orleans,70221
TRADITIONAL,DEEP IN THE HEART OF TEXAS,316
TRADITIONAL,DIXIE,323
TRADITIONAL,HAPPY BIRTHDAY TO YOU,434
TRADITIONAL,HEART & SOUL,450
TRADITIONAL,HOME ON THE RANGE,484
TRADITIONAL,HONEYSUCKLE ROSE,488
TRADITIONAL,WILLOW WEEP FOR ME,1217
TRADITIONAL,YOU ARE MY SUNSHINE,1235
TRADITIONIAL,COTTON FIELDS,304
TRADITONAL,FRANKIE & JOHNNY,208
TRAFFIC,LOWSPARK OF HIGH HEELED BOYS,2912
TRAFFIC,DEAR MR FANTASY,4943
TRAFFIC,EMPTY PAGES,4948
TRAFFIC,PAPER SUN,5017
Traffic,Here Comes A Man,55404
Traffic,Hole In My Shoe,64898
Traffic,"Lowspark Of High Heeled Boys, The",69722
"Tragically Hip, The",New Orleans Is Sinking,63691
"Tragically Hip, The",Courage,63692
"Tragically Hip, The",Poets,68004
TRAIN,I AM,7587
Train,Free,58225
Train,Meet Virginia,58549
Train,I Am,59240
Train,Something More,61086
Train,Drops Of Jupiter,61224
Train,She's On Fire,61287
Train,Calling All Angels,62320
Train,When I Look To The Sky,62556
Train,Respect,66347
Train,Hey soul Sisiter,70287
"Trammps, The",Disco Inferno,60001
"Trammps, The",Hold Back The Night,64996
TRAMP,LAY IT ON THE LINE,2881
Transmatic,Come,64010
"Transplants, The",Diamonds & Guns,66413
Transvision Vamp,I Want You Love,65623
Trapt,Headstrong,62372
Trapt,Still Frame,62763
Trapt,Echo,66506
"Trashmen, The",Surfin' Bird,58579
"Travers, Pat",BOOM BOOM (OUT GO THE LIGHTS),12164
"Travers, Pat",Boom Boom,54980
TRAVIS,WHY DOES IT ALWAYS RAIN ON ME,7675
Travis,Why Does It Always Rain On Me,59622
Travis,Writing To Reach You,65378
Travis,Turn,65523
Travis,Coming Around,65632
Travis,Sing,65744
Travis,Side,65780
Travis,Flowers In The Window,65843
Travis,Re-Offender,66039
Travis Tritt,Lonesome On'ry Mean,69670
"Travis, Merle",Divorce Me C.O.D.,67457
"TRAVIS, RANDY",DIGGIN' UP BONES,322
"TRAVIS, RANDY",FOREVER & EVER AMEN (DKE),399
"TRAVIS, RANDY",HARD ROCK BOTTOM OF YOUR HEART,439
"TRAVIS, RANDY",I TOLD YOU SO,540
"TRAVIS, RANDY",BETTER CLASS OF LOSERS,1502
"TRAVIS, RANDY","LITTLE LEFT OF CENTER, A",1607
"TRAVIS, RANDY","MAN AIN'T MADE OF STONE, A",1608
"TRAVIS, RANDY",SPIRIT OF A BOY,2186
"TRAVIS, RANDY",STRANGER IN MY MIRROR,2197
"TRAVIS, RANDY",1982,3386
"TRAVIS, RANDY",ON THE OTHER HAND,3680
"TRAVIS, RANDY",DEEPER THAN THE HOLLER,5392
"TRAVIS, RANDY",HE WALKED ON WATER,5412
"TRAVIS, RANDY",HONKY TONK MOON,5418
"TRAVIS, RANDY",I WON'T NEED YOU NO MORE,5425
"TRAVIS, RANDY",IS IT STILL OVER,5435
"TRAVIS, RANDY",IT'S JUST A MATTER OF TIME,5436
"TRAVIS, RANDY",NO PLACE LIKE HOME,5461
"TRAVIS, RANDY",OLD 8 X 10,5463
"TRAVIS, RANDY",TOO GONE TOO LONG,5498
"TRAVIS, RANDY",WHERE CAN I SURRENDER,6814
"Travis, Randy",I Told You So,50944
"Travis, Randy",Diggin' Up Bones,50957
"Travis, Randy",I Told You So,51614
"Travis, Randy",Diggin' Up Bones,51627
"Travis, Randy",Deeper Than The Holler,53242
"Travis, Randy",Promises,53452
"Travis, Randy",Before You Kill Us All,53757
"Travis, Randy",Whisper My Name,53886
"Travis, Randy",He Walked On Water,53935
"Travis, Randy",Forever Together,53966
"Travis, Randy",I'd Surrender All,53988
"Travis, Randy",It's Just A Matter Of Time,54322
"Travis, Randy",Honky Tonk Moon,54326
"Travis, Randy",Better Class Of Losers,54416
"Travis, Randy",This Is Me,54425
"Travis, Randy",Is It Still Over,54624
"Travis, Randy",Too Gone Too Long,54631
"Travis, Randy",Hard Rock Bottom Of Your Heart,55021
"Travis, Randy",Cowboy Boogie,55023
"Travis, Randy",Heroes & Friends,55035
"Travis, Randy","Box, The",55235
"Travis, Randy",An Old Pair Of Shoes,55289
"Travis, Randy","Look Heart, No Hands",55387
"Travis, Randy",Oscar The Angel,55960
"Travis, Randy",Wind In The Wire,56142
"Travis, Randy",Are We In Trouble Now,56159
"Travis, Randy",Would I,56574
"Travis, Randy",Price To Pay,56967
"Travis, Randy",1982,57274
"Travis, Randy",I Told You So,57838
"Travis, Randy",Stranger In My Mirror,58299
"Travis, Randy",I Won't Need You Anymore,58668
"Travis, Randy","Man Ain't Made Of Stone, A",58804
"Travis, Randy",Diggin' Up Bones,58817
"Travis, Randy",Where Can I Surrender,59198
"Travis, Randy","Little Left Of Center, A",59580
"Travis, Randy",Pray For The Fish,62515
"Travis, Randy",Three Wooden Crosses,62678
"Travis, Randy",No Place Like Home,67295
"Travis, Randy","Hole, The",67799
"Travis, Randy","Spirit Of A Boy, Wisdom Of A Man",68054
"Travis, Randy",Out Of My Bones,68150
"Travis, Randy",If I Didn't Have You,68249
"Travis, Randy",King Of The Road,68353
"Travis, Randy",I'll Be Right Here Loving You,68485
"Travis, Randy",America Will Always Stand,69489
"TRAVOLTA, J. & JOHN",GREASE MEGAMIX,7737
"TREMELOES, THE",EVEN THE BAD TIMES ARE GOOD,4774
"TREMELOES, THE",HERE COMES MY BABY,4801
"TREMELOES, THE",SILENCE IS GOLDEN,4870
"Tremeloes, The",Silence Is Golden,64553
"Tremeloes, The",Number One,64673
"Tremeloes, The",Even The Bad Times Are Good,64804
"Tremeloes, The",Here Comes My Baby,65014
"Tremeloes, The",Suddenly You Love Me,65024
"Trent, Jackie",Where Are You Now,64880
"Trent, Tammy",My Irreplaceable,60138
"TRESVANT, RALPH",SENSITIVITY,1401
"TREVINO, RICK",LEARNING AS YOU GO,6900
"Trevino, Rick",Looking For The Light,54306
"Trevino, Rick",Bobbie Ann Mason,54666
"Trevino, Rick",She Can't Say I Didn't Cry,55101
"Trevino, Rick",Doctor Time,55225
"Trevino, Rick",Learning As You Go,56051
"Trevino, Rick",Running Out Of Reasons To Run,56674
"Trevino, Rick",See Rock City,57675
"Trevino, Rick",Save This One For Me,63044
"Trevino, Rick",Only Lonely Me,67950
"Trevino, Rick",I Only Get This Way With You,68325
"Trevino, Rick",In My Dreams,69672
"Trevino, Rick",Honky Tonk Crowd,70054
"Trice, Obie",Got Some Teeth,62611
Trick Daddy,I'm A Thug,61032
Trick Daddy,In Da Wind,61684
Trick Daddy,Thug Holiday,66536
Trick Daddy & SNS E,Take It To Da House,60518
TRICK PONY,POUR ME,7508
Trick Pony,On A Night Like This,60753
Trick Pony,Pour Me,61177
Trick Pony,Every Other Memory,61311
Trick Pony,Just What I Do,61312
Trick Pony,On A Mission,61767
Trick Pony,"Boy Like You, A",62261
Trick Pony,"Bride, The",66708
Trick Pony,Bride  The,67021
"Trick Pony, Cash, J",Big River,61308
Trickside,Under You,63995
"Triggs, Trini",Horse To Mexico,58294
"Triggs, Trini","Wreckin' Crew, The",59358
"Triggs, Trini",Straight Tequila,68011
Trik Turner,Friends & Family,61423
Trik Turner,Sacrifice,66387
Trillville,Neva Eva,66592
Trillville,Some Cut,67125
Trinket,Boom,68477
Trio,Da Da Da,66163
Trisha Yearwood,NothinÆ Bout Memphis,50015
Trisha Yearwood,NothinÆ Bout Memphis  (,50024
Tritt  Travis,Girl s Gone Wild  The,66902
"TRITT, TRAVIS",HELP ME HOLD ON,463
"TRITT, TRAVIS",HERE'S A QUARTER,468
"TRITT, TRAVIS",NOTHING SHORT OF DYING,844
"TRITT, TRAVIS",CAN I TRUST YOU WITH MY HEART,1545
"TRITT, TRAVIS",COUNTRY CLUB,3459
"TRITT, TRAVIS",BEST OF INTENTIONS,3472
"TRITT, TRAVIS",LORD HAVE MERCY ON THE WORKING MAN,3635
"TRITT, TRAVIS",ANYMORE,5879
"TRITT, TRAVIS",DRIFT OFF TO DREAM,5905
"TRITT, TRAVIS",I'M GONNA BE SOMEBODY,5939
"TRITT, TRAVIS",IF I LOST YOU,5941
"TRITT, TRAVIS",MORE THAN YOU'LL EVER KNOW,5961
"TRITT, TRAVIS",NO MORE LOOKING OVER MY SHOULDER,5965
"TRITT, TRAVIS",PUT SOME DRIVE IN YOUR COUNTRY,5971
"TRITT, TRAVIS",T-R-O-U-B-L-E,5989
"TRITT, TRAVIS",TEN FEET TALL & BULLETPROOF,5990
"TRITT, TRAVIS",IT'S A GREAT DAY TO BE ALIVE,7958
"Tritt, Travis",Here's A Quarter,53507
"Tritt, Travis",Country Club,53525
"Tritt, Travis",T-R-O-U-B-L-E,53652
"Tritt, Travis",Foolish Pride,53765
"Tritt, Travis","Whiskey Ain't Workin' Anymore, The",53979
"Tritt, Travis",Lord Have Mercy On The Working Man,54064
"Tritt, Travis",Between An Old Memory & Me,54155
"Tritt, Travis",Tell Me I Was Dreaming,54458
"Tritt, Travis",Sometimes She Forgets,54778
"Tritt, Travis",Looking Out For Number One,54852
"Tritt, Travis",Ten Feet Tall & Bulletproof,55295
"Tritt, Travis",Help Me Hold On,55389
"Tritt, Travis",Only You (And You Alone),55469
"Tritt, Travis",Worth Every Mile,55651
"Tritt, Travis",Nothing Short Of Dying,55714
"Tritt, Travis",Put Some Drive In Your Country,55760
"Tritt, Travis",Bible Belt,56272
"Tritt, Travis",More Than You'll Ever Know,56286
"Tritt, Travis",Where Corn Don't Grow,56793
"Tritt, Travis",Anymore,56880
"Tritt, Travis",Still In Love With You,57769
"Tritt, Travis",She's Going Home With Me,58003
"Tritt, Travis",No More Looking Over My Shoulder,58059
"Tritt, Travis",Start The Car,58422
"Tritt, Travis",Best Of Intentions,59943
"Tritt, Travis",Love Of A Woman,60838
"Tritt, Travis",It's A Great Day To Be Alive,61238
"Tritt, Travis",Modern Day Bonnie & Clyde,61272
"Tritt, Travis",Strong Enough To Be Your Man,61639
"Tritt, Travis",Country Ain't Country,62169
"Tritt, Travis",Girl's Gone Wild,66690
"Tritt, Travis",If I Lost You,68013
"Tritt, Travis",You Can't Count Me Out Yet,69649
"Tritt, Travis",Drift Off To Dream,70166
Triumph,Lay It On The Line,59287
Triumph,Magic Power,61858
Triumph The Insult,I Keed,62839
"Troccoli, Kathy",Tell Me Where It Hurts,55307
"Troccoli, Kathy",Everything Changes,64345
"Troccoli, Kathy",If I'm Not In Love,69550
"Troccoli, Kathy",You've Got A Way,69948
"TROGGS, THE",WILD THING,1214
"Troggs, The",Wild Thing,50658
"Troggs, The",Wild Thing,51328
"Troggs, The",With A Girl Like You,64564
"Troggs, The",I Can't Control Myself,65012
"Troggs, The",Wild Thing,69141
"Troutman, Roger",I Want To Be Your Man,50927
"Troutman, Roger",I Want To Be Your Man,51597
"TROWER, ROBIN",LADY LOVE,2878
"Trower, Robin",Lady Love,69720
"Trower, Robin",Too Rolling Stoned,69902
"TROY, DORIS",JUST ONE LOOK (P),4505
"Troy, Doris",Just One Look,58142
Trust Company,Downfall,61762
Trust Company,Running From Me,66408
Truth Hurts & Rakim,Addictive,61527
T-Spoon,Sex On The Beach,65286
Tubb  Ernest,Drivin  Nails In My Coffin,66891
"TUBB, ERNEST",WALKING THE FLOOR OVER YOU,1165
"TUBB, ERNEST",IT'S BEEN SO LONG DARLING,2606
"TUBB, ERNEST",WALTZ ACROSS TEXAS (P),3221
"TUBB, ERNEST",WALKIN' THE FLOOR OVER YOU,3780
"Tubb, Ernest",Walking The Floor Over You,53054
"Tubb, Ernest",Soldier's Last Letter,53327
"Tubb, Ernest",etters Have No Arms,57315
"Tubb, Ernest",Waltz Across Texas,57442
"Tubb, Ernest",Thanks A Lot,57939
"Tubb, Ernest",Have You Ever Been Lonely,60439
"Tubb, Ernest",It's Been So Long Darling,60446
"Tubes, The",Don't Touch Me There,56634
"Tubes, The",Talk To You Later,62780
"Tubes, The",She's A Beauty,67480
"Tucker, Barbara",Everybody Dance (The Horn Song),65270
"TUCKER, MARSHALL, B",24 HOURS AT A TIME,2634
"Tucker, Marshall, B",Heard It In A Love Song,54117
"Tucker, Marshall, B",Can't You See,67502
"Tucker, Marshall, B",Fire On The Mountain,67930
"Tucker, Marshall, B",24 Hours At A Time,69781
"TUCKER, TANYA",STRONG ENOUGH TO BEND,1048
"TUCKER, TANYA",WALKING SHOES,1164
"TUCKER, TANYA",DELTA DAWN,3473
"TUCKER, TANYA",SAN ANTONIO STROLL,3713
"TUCKER, TANYA",TWO SPARROWS IN A HURRICANE,4167
"TUCKER, TANYA",BETWEEN THE TWO OF THEM,5884
"TUCKER, TANYA",FIND OUT WHAT'S HAPPENIN',5908
"TUCKER, TANYA",HANGIN' IN,5915
"TUCKER, TANYA",HERE'S SOME LOVE,5921
"TUCKER, TANYA",HIGHWAY ROBBERY,5922
"TUCKER, TANYA",IF YOUR HEART AIN'T BUSY TONIGHT,5945
"TUCKER, TANYA",LITTLE THINGS,5951
"TUCKER, TANYA",LIZZIE & THE RAINMAN,5952
"TUCKER, TANYA","MAN THAT TURNED MY MAMA ON, THE",5954
"TUCKER, TANYA",SOON,5985
"TUCKER, TANYA",WHAT'S YOUR MAMA'S NAME,6003
"TUCKER, TANYA",WOULD YOU LAY WITH ME,6008
"TUCKER, TANYA",LOVE'S THE ANSWER (P),7472
"TUCKER, TANYA",IT'S ONLY OVER FOR YOU,7760
"TUCKER, TANYA",JUST ANOTHER LOVE,7764
"Tucker, Tanya",Down To My Last Teardrop,53036
"Tucker, Tanya",Blood Red & Going Down,53227
"Tucker, Tanya",Don't Believe My Heart Can Stand Anoth,53472
"Tucker, Tanya","Jamestown Ferry, The",53477
"Tucker, Tanya",Some Kind Of Trouble,53508
"Tucker, Tanya",Soon,53522
"Tucker, Tanya",Walking Shoes,53912
"Tucker, Tanya",You Just Watch Me,53997
"Tucker, Tanya",Between The Two Of Them,54300
"Tucker, Tanya",Without You What Do I Do With Me,54415
"Tucker, Tanya",Hangin' In,54513
"Tucker, Tanya",My Arms Stay Open All Night,54541
"Tucker, Tanya",Find Out What's Happenin',54570
"Tucker, Tanya",It's A Little Too Late,54585
"Tucker, Tanya",If Your Heart Ain't Busy Tonight,55037
"Tucker, Tanya",It Won't Be Me,55069
"Tucker, Tanya",Already Gone,55893
"Tucker, Tanya",Half The Moon,56066
"Tucker, Tanya",Let The Good Times Roll,56261
"Tucker, Tanya",Come In Out Of The World,56313
"Tucker, Tanya",I've Learned To Live,56411
"Tucker, Tanya",San Antonio Stroll,56591
"Tucker, Tanya",It Hurts Like Love,56679
"Tucker, Tanya",Little Things,57142
"Tucker, Tanya",Just Another Love,57201
"Tucker, Tanya",Ridin' Out The Heartache,57329
"Tucker, Tanya",If It Don't Come Easy,57516
"Tucker, Tanya",Love Me Like You Used To,57559
"Tucker, Tanya",What's Your Mama's Name,57564
"Tucker, Tanya",Lizzie & The Rainman,57567
"Tucker, Tanya",Can I See You Tonight,57568
"Tucker, Tanya",One Love At A Time,57570
"Tucker, Tanya","Man That Turned My Mama On, The",57889
"Tucker, Tanya",It's Only Over For You,57916
"Tucker, Tanya",Love's The Answer,59960
"Tucker, Tanya",Here's Some Love,59968
"Tucker, Tanya",Old Weaknesses (Coming On Strong),62269
"Tucker, Tanya",Texas (When I Die),67676
"Tucker, Tanya",Oh What It Did To Me,68257
"Tucker, Tanya",Delta Dawn,69041
"Tucker, Tanya",Strong Enough To Bend,69074
"Tucker, Tanya",Two Sparrows In A Hurricane,69079
"Tucker, Tanya",Highway Robbery,69365
"Tucker, Tanya","Memory Like I'm Gonna Be, A",69642
"Tucker, Tanya",We Don't Have To Do This,70026
"Tucker, Tanya & T.",Don't Go Out With Him,53906
"Tuesdays, The",I'll Be There,66180
"Tuesdays, The",It's Up To You,67559
"Tune Weavers, The",Happy Happy Birthday Baby,55569
Tunstall K.T.,Black Horse and a Cherr,67245
Tupac & Notorious B,Running,62746
Turner  Josh,What It Ain't,66803
"TURNER, IKE & TINA",RIVER DEEP MOUNTAIN HIGH,4335
"Turner, Ike & Tina",Proud Mary,59206
"Turner, Ike & Tina",Nutbush City Limits,64328
"TURNER, JOE","FLIP, FLOP & FLY",3857
"TURNER, JOE","CORRINA, CORRINA",3942
"TURNER, JOE",HONEY HUSH,3978
"TURNER, JOE",MIDNIGHT SPECIAL,4008
"TURNER, JOE",SHAKE RATTLE & ROLL,4021
"Turner, Joe","Corrina, Corrina",53349
"Turner, Joe",Shake Rattle & Roll,69339
"Turner, Joe","Flip, Flop & Fly",69903
"Turner, Josh",Long Black Train,62519
"Turner, Josh",What It Ain't,66692
"Turner, Josh",She'll Go On You,69638
"Turner, Sammy",Lavender Blue,63240
"TURNER, TINA",I DON'T WANNA FIGHT,1287
"TURNER, TINA",BETTER BE GOOD TO ME,1501
"TURNER, TINA",ADDICTED TO LOVE,4234
"TURNER, TINA","BEST, THE",4240
"TURNER, TINA",GOLDEN EYES,4269
"TURNER, TINA",I DON'T WANNA LOOSE YOU,4279
"TURNER, TINA",LETS STAY TOGETHER,4303
"TURNER, TINA",NUTBUSH CITY LIMITS,4323
"TURNER, TINA",TWO PEOPLE,4364
"TURNER, TINA",TYPICAL MALE,4365
"TURNER, TINA",WAY OF THE WORLD,4367
"TURNER, TINA",WE DON'T NEED ANOTHER HERO,4368
"TURNER, TINA",WHAT'S LOVE GOT TO DO WITH IT,4373
"TURNER, TINA",PRIVATE DANCER,7342
"Turner, Tina",What's Love Got To Do With It,50717
"Turner, Tina",Better Be Good To Me,50878
"Turner, Tina",What's Love Got To Do With It,51387
"Turner, Tina",Better Be Good To Me,51548
"Turner, Tina",Something Beautiful Remains,56452
"Turner, Tina",Missing You,56856
"Turner, Tina","Best, The",59207
"Turner, Tina",What's Love Got To Do With It,59210
"Turner, Tina",Better Be Good To Me,59211
"Turner, Tina",When The Heartache Is Over,59216
"Turner, Tina",Whatever You Need,59554
"Turner, Tina",Private Dancer,60240
"Turner, Tina",I Don't Wanna Fight,61661
"Turner, Tina",On Silent Wings,63394
"Turner, Tina",Typical Male,64586
"Turner, Tina",Goldeneye,67773
"Turner, Tina",We Don't Need Another Hero,70046
"TURTLES, THE",HAPPY TOGETHER,435
"TURTLES, THE",IT AIN'T ME BABE,7046
"TURTLES, THE",ELENORE (P),7268
"Turtles, The",Happy Together,51787
"Turtles, The",Eleanor,53350
"Turtles, The",She'd Rather Be With Me,54717
"Turtles, The",Happy Together,57534
"Turtles, The",You Showed Me,57952
"Turtles, The",She's My Girl,59320
"Turtles, The",It Ain't Me Babe,63036
"Turtles, The",Good Lovin',69870
"TUTON, TOMMY",867-5309,6720
"Tutone, Tommy",867-5309,54525
TV TUNES,LAVERNE & SHIRLEY,705
TV TUNES,"BRADY BRUNCH, THE",1523
TV TUNES,GREEN ACRES (P),2649
TV TUNES,PETTICOAT JUNCTION (P),3418
TV TUNES,"ADDAMS FAMILY, THE",7683
TV TUNES,ALL IN THE FAMILY,7685
TV TUNES,"BEVERLY HILLBILLYS, THE",7696
TV TUNES,CHEERS,7704
TV TUNES,CHICO & THE MAN,7705
TV TUNES,COPS,7707
TV TUNES,DANIEL BOONE,7708
TV TUNES,DIFF'RENT STROKES,7710
TV TUNES,"DIFFERENT WORLD, A",7711
TV TUNES,DREW CAREY,7715
TV TUNES,"DUKES OF HAZZARD, THE",7717
TV TUNES,F TROOP,7720
TV TUNES,"FACTS OF LIFE, THE",7721
TV TUNES,FAMILY MATTERS,7722
TV TUNES,FAMILY TIES,7723
TV TUNES,"FLINSTONES, THE",7724
TV TUNES,FRESH PRINCE OF BEL AIR,7725
TV TUNES,FRIENDS,7727
TV TUNES,FULL HOUSE,7728
TV TUNES,GILLIGAN'S ISLAND,7730
TV TUNES,GIMME A BREAK,7731
TV TUNES,GOOD TIMES,7736
TV TUNES,GREATEST AMERICAN HERO,7738
TV TUNES,HAPPY DAYS,7740
TV TUNES,HAPPY TRAILS,7741
TV TUNES,"JEFFERSONS, THE",7761
TV TUNES,LOVE BOAT,7777
TV TUNES,MAD ABOUT YOU,7782
TV TUNES,MARRIED WITH CHILDREN,7783
TV TUNES,"MONKEES, THE",7786
TV TUNES,"NANNY, THE",7794
TV TUNES,ONE DAY AT A TIME,7802
TV TUNES,"PARTRIDGE FAMILY, THE",7805
TV TUNES,PARTY OF FIVE,7806
TV TUNES,RAWHIDE,7810
TV TUNES,SAVED BY THE BELL,7816
TV TUNES,SECRET AGENT MAN,7819
TV TUNES,SESAME STREET,7820
TV TUNES,THREE'S COMPANY,7850
TV TUNES,WELCOME BACK KOTTER,7861
TV Tunes,"Beverly Hillbillies, The",53692
TV Tunes,"Partridge Family, The",53693
TV Tunes,Petticoat Junction,53694
TV Tunes,"Brady Bunch, The",53695
TV Tunes,Green Acres,53696
TV Tunes,Mr. Ed,53697
TV Tunes,Rawhide,53698
TV Tunes,F-Troop,53699
TV Tunes,Gilligan's Island,53700
TV Tunes,All In The Family,53701
TV Tunes,Laverne & Shirley,53702
TV Tunes,American Bandstand,53703
TV Tunes,WKRP In Cincinnati,53704
TV Tunes,"Flintstones, The",53705
TV Tunes,Daniel Boone,53706
TV Tunes,Cheers,53709
TV Tunes,"Love Boat, The",53710
TV Tunes,Happy Days,53711
TV Tunes,"Jeffersons, The",53712
TV Tunes,Three's Company,53713
TV Tunes,Secret Agent Man,53714
TV Tunes,"Greatest American Hero, The",53715
TV Tunes,"Addam's Family, The",58662
TV Tunes,Golden Girls,63702
TV Tunes,Dukes Of Hazzard,63703
TV Tunes,Mr. Belvedere,63704
TV Tunes,Growing Pains,63705
TV Tunes,Alice,63706
TV Tunes,"Fall Guy, The",63707
TV Tunes,Who's The Boss,63708
TV Tunes,Moonlighting,63709
TV Tunes,"Gary Shandling Show, The",63710
TV Tunes,"Telletubbies Say ""Eh-Oh""",65188
TV Tunes,Welcome Back Kotter,67297
TV Tunes,Chico & The Man,67298
TV Tunes,Mad About You,67299
TV Tunes,Full House,67300
TV Tunes,"Nanny, The",67301
TV Tunes,Sesame Street,67304
TV Tunes,"Facts Of Life, The",67305
TV Tunes,"Different World, A",67306
TV Tunes,Fresh Prince Of Bel-Air,67307
TV Tunes,Saved By The Bell,67308
TV Tunes,One Day At A Time,67309
TV Tunes,Family Matters,67310
TV Tunes,Good Times,67312
TV Tunes,Family Ties,67314
TV Tunes,Gimme A Break,67315
TV Tunes,Diff'rent Strokes,67316
TV Tunes,Mr. Roger's Neighborhood,67346
TV Tunes,George Of The Jungle,67347
TV Tunes,Howdy Doody,67348
TV Tunes,Felix The Cat,67349
TV Tunes,Underdog,67350
TV Tunes,Spiderman,67351
TV Tunes,Speed Racer,67352
TV Tunes,"Banana Splits, The",67353
TV Tunes,Josie & The Pussycats,67354
TV Tunes,Sigmund & The Sea Monster,67355
TV Tunes,"Casper, The Friendly Ghost",67356
TV Tunes,"Muppet Show, The",67357
TV Tunes,Land Of The Lost,67358
TV Tunes,Superchicken,67359
TV Tunes,Scooby Doo,67360
TV Tunes,"Jetsons, The",67361
TV Tunes,"Archies, The",67362
TV Tunes,H.R. Pufnstuf,67363
TV Tunes,"Animaniacs, The",67364
TV Tunes,Hong-Kong Phooey,67365
TV Tunes,Fat Albert & The Cosby Kids,67366
TV Tunes/Brady Bunc,It's A Sunshine Day,59594
TV Tunes/Brady Bunc,Keep On,59596
TV Tunes/Brady Bunc,Time To Change,59601
TV Tunes/South Park,I'm A Lonely Jew,58749
TV Tunes/South Park,Blame Canada,63909
Twain  Shania,From This Moment On,66183
Twain  Shania & Bil,Party For Two,66846
"TWAIN, SHANIA",YOU WIN MY LOVE (P),8
"TWAIN, SHANIA",COME ON OVER,1708
"TWAIN, SHANIA",MAN! I FEEL LIKE A WOMAN,2011
"TWAIN, SHANIA",THAT DON'T IMPRESS ME MUCH,2232
"TWAIN, SHANIA",WHEN,2326
"TWAIN, SHANIA",YOU'VE GOT A WAY,2387
"TWAIN, SHANIA",ANY MAN OF MINE,2503
"TWAIN, SHANIA",I'M OUTTA HERE,2542
"TWAIN, SHANIA",FROM THIS MOMENT ON,2777
"TWAIN, SHANIA",GOD BLESS THE CHILD,2782
"TWAIN, SHANIA",HONEY I'M HOME,2816
"TWAIN, SHANIA",LOVE GETS ME EVERY TIME,2903
"TWAIN, SHANIA","MAN, I FEEL LIKE A WOMAN",2919
"TWAIN, SHANIA",YOU'RE STILL THE ONE,2996
